2,1,87.59059428952936,162.1274169921875,200.85979958012095,447.41395263671876,1,-1,-1,-1
2,2,320.8317312926886,160.88434448242185,152.58170343024787,440.2945861816406,1,-1,-1,-1
2,3,877.9876448642765,201.82164916992187,51.02759113082203,143.57874755859376,1,-1,-1,-1
2,4,534.6325479837698,197.47125244140625,46.940763407460416,137.0650390625,1,-1,-1,-1
2,5,905.256825424833,182.37630920410157,174.10646633783398,418.55682373046875,1,-1,-1,-1
2,6,490.1481268933845,202.78146972656248,37.45033434799666,119.760498046875,1,-1,-1,-1
2,7,48.45794254456112,202.75408935546875,54.77504584959846,158.409033203125,1,-1,-1,-1
2,8,916.8002715730172,188.73635864257812,49.62448126802804,145.80533447265626,1,-1,-1,-1
2,9,573.044226404085,206.03217163085938,38.951317699642786,113.3167236328125,1,-1,-1,-1
2,10,1.792107145049087,209.69098510742188,30.258900944276824,88.4867431640625,1,-1,-1,-1
2,11,418.44749669098474,198.59942932128908,65.67174245787434,206.34148864746095,1,-1,-1,-1
2,12,25.78571902694196,207.6966125488281,41.813037654123896,140.44500732421875,1,-1,-1,-1
2,14,463.54247530094545,206.29813232421878,32.635606038734096,105.59366455078126,1,-1,-1,-1
2,15,320.621347262319,216.09185485839842,51.87272295583078,170.13424377441407,1,-1,-1,-1
3,1,83.32348937035054,160.9896804196337,200.62120583367837,447.2049485425894,1,-1,-1,-1
3,2,324.3980659614083,160.72891332129177,152.93902471937682,441.4335813695326,1,-1,-1,-1
3,3,878.2756021285784,200.71415466222408,51.53201125621077,145.02138556239163,1,-1,-1,-1
3,4,531.8193551763533,203.2587698329588,40.71010482114255,119.0635396260048,1,-1,-1,-1
3,5,903.0302194908488,183.82941461173994,174.40852748708244,419.1407089059254,1,-1,-1,-1
3,6,490.2625102356871,202.78577970947856,37.43856695600491,119.71338920469063,1,-1,-1,-1
3,7,49.22657820302429,201.6918942390709,54.82660213943421,158.68318202474413,1,-1,-1,-1
3,8,918.5343237632377,187.12648428275423,51.51836583942943,151.34202172929596,1,-1,-1,-1
3,9,571.4749845574885,205.2853229412483,40.28169181194326,117.13071865950191,1,-1,-1,-1
3,10,2.0824719421165767,209.68595501852275,30.260247683787703,88.40620538213673,1,-1,-1,-1
3,11,420.64800924540486,200.46797897125344,62.523730613034886,196.75044447935284,1,-1,-1,-1
3,12,25.295205996672056,209.11598626062164,42.45443869054649,142.49856363682022,1,-1,-1,-1
3,14,463.23431210376793,205.9755824936088,33.380734518254606,108.04333616863774,1,-1,-1,-1
3,15,325.15314883349197,208.6606374706975,54.827800924135836,180.33499283250262,1,-1,-1,-1
4,1,79.71826000820407,165.81260397827566,197.05820726554023,439.7849957352805,1,-1,-1,-1
4,2,329.1599091977931,162.18403282545407,153.19367304770668,441.5775187391743,1,-1,-1,-1
4,3,879.3761159587251,198.41938532577052,52.16116585545408,146.78121589441253,1,-1,-1,-1
4,4,530.6070316352809,205.37288378180648,37.541498831480716,110.11567500757386,1,-1,-1,-1
4,5,900.9255100550545,188.43401974833466,173.6288483702219,416.68511635328525,1,-1,-1,-1
4,6,490.5286801932844,203.0230342946247,37.16017825553335,118.77075384754352,1,-1,-1,-1
4,7,49.6578226513397,202.59119569715432,54.09233232366225,156.71831617301282,1,-1,-1,-1
4,8,921.5047331955578,188.10881796886275,51.41488930426706,150.93056630406014,1,-1,-1,-1
4,9,571.5247405224977,204.65073265900898,41.149769239122385,119.59625164235167,1,-1,-1,-1
4,10,2.7801343673369825,209.55019829145328,30.100627529416183,87.80167516235414,1,-1,-1,-1
4,12,25.525479805846008,208.77387045358623,41.562442746606244,139.40180190888765,1,-1,-1,-1
4,14,463.2011026517503,205.76680551458782,32.50191751620441,105.24334091196249,1,-1,-1,-1
4,15,327.45077249996746,208.2665284413763,54.852760842701684,180.98959642391935,1,-1,-1,-1
4,16,541.1351326756954,194.28287353515628,54.30908035173406,147.7720703125,1,-1,-1,-1
4,17,731.8167644956166,186.6927490234375,47.10275030564174,131.15020141601562,1,-1,-1,-1
5,1,77.0435305980258,171.7898849953968,193.56692853552516,432.99235388871466,1,-1,-1,-1
5,2,334.06261676717645,159.5895398828,153.10449591240365,440.9827000352004,1,-1,-1,-1
5,3,879.9923963852141,197.4547964913732,52.65644627107632,148.1570422437932,1,-1,-1,-1
5,4,534.2413819419933,202.73989754586697,39.22662180029754,115.02715788886559,1,-1,-1,-1
